City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
366,nizhniy kuranakh,58.8353,125.4869,282.04,64,60,2.17,RU,1693929079
367,hotan,37.0997,79.9269,297.99,25,98,1.85,CN,1693929079
368,sao martinho,39.5144,-9.1311,300.24,48,75,3.58,PT,1693929079
369,dem'yanovo,60.3511,47.0842,286.98,77,100,1.88,RU,1693929079
370,cill airne,52.05,-9.5167,297.18,64,0,7.2,IE,1693929080
371,collingwood,44.4834,-80.2164,304.14,74,0,2.38,CA,1693928839
372,amol,36.4696,52.3507,298.21,75,13,0.78,IR,1693929080
373,kristiansund,63.1115,7.732,286.51,67,75,8.75,NO,1693929080
374,pyt-yakh,60.7499,72.8582,284.07,64,100,3.9,RU,1693929080
375,parintins,-2.6283,-56.7358,313.4,24,18,2.23,BR,1693929080
376,salamanca,40.8333,-6.0,298.5,35,79,5.24,ES,1693929080
377,linqiong,30.4159,103.4609,301.05,81,100,1.51,CN,1693929080
378,colonia,50.9333,6.95,304.5,38,0,5.14,DE,1693928953
379,alibag,18.6411,72.8792,302.19,80,58,2.67,IN,1693929081
380,cordoba,-31.4135,-64.1811,290.61,45,0,5.14,AR,1693929081
381,santa elena de uairen,4.6167,-61.1333,302.68,40,12,4.01,VE,1693929081
382,kangding,30.0513,101.9603,288.23,98,97,1.85,CN,1693929081
383,kone,-21.0595,164.8658,293.0,94,94,2.17,NC,1693929081
384,saint-philippe,-21.3585,55.7679,293.92,77,44,4.29,RE,1693929081
385,christchurch,-43.5333,172.6333,285.55,90,40,5.14,NZ,1693928856
386,tumaco,1.7986,-78.8156,302.28,68,30,2.1,CO,1693929082
387,kas,36.2018,29.6377,299.82,70,3,3.48,TR,1693929082
388,taoudenni,22.6783,-3.9836,314.5,20,100,3.6,ML,1693929082
389,kirkwall,58.9848,-2.9587,288.18,82,20,4.63,GB,1693929082
390,truro,50.2653,-5.0544,296.75,77,0,6.69,GB,1693929082
391,burang,30.25,81.1667,281.04,87,100,2.52,CN,1693929082
392,saint-leu,-21.15,55.2833,294.61,95,67,1.85,RE,1693929083
393,al ghayzah,16.2079,52.176,300.12,83,4,4.32,YE,1693929083
394,mogoytuy,51.2833,114.9167,287.07,57,47,1.82,RU,1693929083
395,isangel,-19.55,169.2667,295.21,85,66,5.64,VU,1693929083
396,kassala,15.451,36.4,305.83,45,38,3.01,SD,1693929083
397,santa terezinha,-29.9002,-50.0904,287.71,77,94,4.89,BR,1693929083
398,ilhabela,-23.7781,-45.3581,293.6,91,97,4.97,BR,1693929083
399,manbij,36.5281,37.9549,307.32,19,0,3.88,SY,1693929083
400,kuanda,56.3161,116.0806,283.98,65,91,1.22,RU,1693929083
401,mae hong son,19.3003,97.9685,297.65,100,100,0.35,TH,1693929084
402,galle,6.0367,80.217,299.49,85,99,5.1,LK,1693929084
403,port maria,18.3685,-76.8895,307.07,81,56,4.57,JM,1693929084
404,egilsstadir,65.2653,-14.3948,289.1,36,0,7.2,IS,1693929084
405,port-gentil,-0.7193,8.7815,297.48,85,61,5.96,GA,1693929084
406,tsiombe,-25.3,45.4833,295.61,71,3,2.05,MG,1693929084
407,leer,53.2316,7.461,303.15,67,9,0.45,DE,1693929084
408,faya-largeau,17.9257,19.1043,313.9,15,0,4.79,TD,1693929084
409,vrnograc,45.1636,15.9536,295.64,46,10,3.38,BA,1693929085
410,scarborough,54.2797,-0.4044,295.89,75,50,0.45,GB,1693928886
411,dahab,28.501,34.5134,305.58,40,49,0.93,EG,1693929085
412,juneau,58.3019,-134.4197,283.27,100,75,0.0,US,1693929004
413,brezice,45.9033,15.5911,297.94,68,20,4.12,SI,1693929085
414,paranaiba,-19.6772,-51.1908,307.51,37,85,2.53,BR,1693929085
415,smithers,54.7804,-127.1743,280.33,100,100,0.0,CA,1693929085
416,aasiaat,68.7098,-52.8699,276.79,93,100,3.33,GL,1693929086
417,sydney,-33.8679,151.2073,286.13,60,29,3.6,AU,1693928815
418,howrah,22.5892,88.3103,302.15,89,75,3.09,IN,1693929086
419,lata,40.1629,-8.3327,300.09,51,100,3.53,PT,1693929086
420,thames,-37.1333,175.5333,286.65,97,92,1.63,NZ,1693929086
421,ha'il,27.5219,41.6907,311.16,11,0,3.09,SA,1693929086
422,korla,41.7597,86.1469,296.85,22,98,2.9,CN,1693929086
423,thohoyandou,-22.9456,30.485,298.31,22,0,1.59,ZA,1693929087
424,sao francisco,-15.9486,-44.8644,309.91,23,6,1.63,BR,1693928816
425,holualoa,19.6228,-155.9522,295.3,75,0,3.13,US,1693929087
426,mermoz boabab,14.7065,-17.4758,303.46,74,40,2.06,SN,1693929087
427,labrador city,52.9463,-66.9114,293.1,49,20,1.54,CA,1693929087
428,kokkola,63.8385,23.1307,288.67,68,20,3.09,FI,1693929087
429,petrozavodsk,61.7849,34.3469,288.85,93,100,5.0,RU,1693929087
430,bogandinskiy,56.8937,65.8938,283.44,72,75,1.93,RU,1693929087
431,withernsea,53.7311,0.0335,296.54,84,80,5.63,GB,1693929088
432,bengkulu,-3.8004,102.2655,296.57,89,94,4.19,ID,1693929088
433,selebi-phikwe,-21.979,27.8498,298.56,19,0,3.36,BW,1693929088
434,bulgan,48.8125,103.5347,290.01,76,66,0.67,MN,1693929088
435,santa isabel,-23.3156,-46.2214,297.99,89,99,4.26,BR,1693929088
436,mirriah,13.7073,9.1501,309.49,44,20,3.09,NE,1693929088
437,lodja,-3.4833,23.4333,299.18,66,59,1.84,CD,1693929088
438,cambria,35.5641,-121.0808,294.81,61,0,0.22,US,1693929088
439,simanggang,1.2472,111.4528,297.33,95,99,0.88,MY,1693929088
440,constantia,44.1833,28.65,297.53,62,98,6.18,RO,1693929089
441,vallegrande,-18.4897,-64.1069,293.9,61,100,3.61,BO,1693929089
442,timimoun,29.2639,0.231,316.36,11,0,3.09,DZ,1693929089
443,rio grande,-32.035,-52.0986,288.21,62,6,6.55,BR,1693928952
444,kosciusko,33.0576,-89.5876,303.94,62,26,3.22,US,1693929089
445,karasburg,-28.0167,18.75,284.77,35,45,5.78,NA,1693929089
446,cadale,2.7603,46.3222,298.89,84,82,10.25,SO,1693929089
447,filingue,14.3521,3.3168,308.06,39,42,2.58,NE,1693929089
448,kapit,2.0167,112.9333,297.58,97,99,0.5,MY,1693929089
449,severnoye,56.3491,78.3619,282.01,98,100,4.67,RU,1693929090
450,mar del plata,-38.0023,-57.5575,284.87,59,40,4.63,AR,1693928854
451,bhalki,18.0333,77.2167,295.48,89,100,4.94,IN,1693929090
452,ixtapa,20.7,-105.2,303.83,89,75,1.34,MX,1693929013
453,vershino-darasunskiy,52.35,115.5167,282.81,61,40,1.17,RU,1693929090
454,carbonear,47.7332,-53.2148,292.93,96,100,3.52,CA,1693929090
455,jieshi,22.8134,115.8257,299.29,89,100,4.34,CN,1693929090
456,tindouf,27.6711,-8.1474,309.4,17,0,4.63,DZ,1693929090
457,playa del ingles,27.7567,-15.5787,299.01,72,100,0.89,ES,1693929091
458,fisterra,42.9049,-9.2629,297.45,83,98,8.04,ES,1693929091
459,guayaramerin,-10.8368,-65.3614,305.18,51,75,3.09,BO,1693929091
460,kolonia town,6.964,158.206,301.84,72,54,1.72,FM,1693929091
461,grand falls-windsor,48.9332,-55.6649,299.54,45,76,0.45,CA,1693929091
462,tiquipaya,-17.3382,-66.2189,295.91,24,75,1.54,BO,1693929091
463,lebu,-37.6167,-73.65,282.03,92,100,9.18,CL,1693929091
464,merke,42.8728,73.1786,290.53,45,0,1.75,KZ,1693929091
465,vilyuysk,63.7553,121.6247,275.17,97,100,4.48,RU,1693929092
466,paita,-5.0892,-81.1144,295.91,71,85,4.1,PE,1693929092
467,cannonvale,-20.2833,148.7,292.89,84,2,3.27,AU,1693929092
468,tam ky,15.5667,108.4833,299.19,93,100,2.82,VN,1693929092
469,washington,47.5001,-120.5015,287.91,63,100,1.44,US,1693928988
470,kencong,-8.2833,113.3667,295.61,92,48,0.38,ID,1693929092
471,svetogorsk,61.1121,28.8632,293.35,87,90,5.02,RU,1693929092
472,florence,43.7667,11.25,301.94,38,0,7.6,IT,1693929092
473,kashgar,39.4547,75.9797,297.71,27,0,3.0,CN,1693929092
474,cedeira,43.6797,-8.0209,297.81,72,94,2.39,ES,1693929092
475,tromso,69.6496,18.957,281.16,87,75,3.6,NO,1693929093
476,bereket,39.2446,55.5154,302.35,17,0,5.51,TM,1693929093
477,north bend,43.4065,-124.2243,287.08,100,0,2.06,US,1693928856
478,alo,7.4178,6.7371,301.48,81,56,2.71,NG,1693929093
479,ashland,40.8167,-82.2665,304.27,71,0,3.08,US,1693928959
480,olmos,-5.9847,-79.7453,295.87,53,83,2.55,PE,1693929093
481,palmer,42.1584,-72.3287,304.02,63,75,4.12,US,1693929093
482,wajir,1.7471,40.0573,307.13,33,20,4.12,KE,1693929093
483,gadzhiyevo,69.2551,33.3362,284.53,65,50,4.73,RU,1693929093
484,nampula,-15.1165,39.2666,302.12,42,40,5.36,MZ,1693929094
485,cookeville,36.1628,-85.5016,300.69,82,0,0.0,US,1693928794
486,homestead meadows north,31.8496,-106.1729,304.07,25,0,3.09,US,1693929094
487,baiti,13.745,-14.7482,300.98,78,95,3.77,SN,1693929094
488,bambanglipuro,-7.95,110.2833,295.02,90,8,1.34,ID,1693929094
489,tangalle,6.024,80.7911,299.24,89,100,4.85,LK,1693929094
490,berdigestyakh,62.0989,126.6992,281.01,67,100,2.17,RU,1693929094
491,sao jose de ribamar,-2.5619,-44.0542,305.36,63,0,6.19,BR,1693929094
492,mont-dore,-22.2833,166.5833,294.26,99,47,3.0,NC,1693929095
493,macau,22.2006,113.5461,303.04,84,40,3.6,MO,1693929095
494,souillac,-20.5167,57.5167,296.36,68,40,3.09,MU,1693929095
495,coracora,-15.0333,-73.7833,292.47,25,100,3.56,PE,1693929095
496,ciudad lazaro cardenas,17.9583,-102.2,302.53,68,100,1.74,MX,1693929095
497,vorgashor,67.5833,63.95,283.51,67,32,4.1,RU,1693929095
498,strzyzow,49.8707,21.7941,296.0,63,17,2.38,PL,1693929095
499,mejit,10.2753,170.8646,301.68,70,41,6.15,MH,1693929095
500,stephenville,32.2207,-98.2023,307.18,44,0,5.66,US,1693929095
501,mocimboa,-11.3167,40.35,296.66,79,1,3.49,MZ,1693929096
502,tororo,0.693,34.1809,293.79,82,80,2.43,UG,1693929096
503,ataq,14.5377,46.8319,304.97,32,96,2.65,YE,1693929096
504,sinazongwe,-17.2614,27.4618,300.53,34,0,2.95,ZM,1693929096
505,live oak,36.9836,-121.9805,295.78,83,100,0.0,US,1693928837
506,fomboni,-12.28,43.7425,298.3,77,16,4.13,KM,1693929096
507,praia da vitoria,38.7333,-27.0667,300.29,57,20,11.44,PT,1693929096
508,carutapera,-1.195,-46.02,304.5,56,20,5.54,BR,1693929097
509,magadan,59.5667,150.8,280.67,87,100,1.75,RU,1693929098
510,gebeit,21.0667,36.3167,310.06,19,66,5.2,SD,1693929098
511,vilyuchinsk,52.9306,158.4028,281.3,78,98,0.52,RU,1693929098
512,babol,36.5513,52.679,301.19,65,4,1.45,IR,1693929098
513,minab,27.1467,57.0801,305.58,63,0,2.64,IR,1693929098
514,dongola,19.1667,30.4833,313.33,10,99,3.49,SD,1693929098
515,spas-demensk,54.4122,34.0226,289.36,66,36,1.92,RU,1693929098
516,hilo,19.7297,-155.09,299.42,78,0,3.6,US,1693929098
517,alliance,40.9153,-81.1059,303.88,66,0,2.24,US,1693929099
518,at taj,24.2049,23.2857,308.38,15,0,0.85,LY,1693929099
519,kaitong,44.8135,123.15,289.44,78,0,3.9,CN,1693929099
520,pontes e lacerda,-15.2261,-59.3353,310.06,29,68,0.65,BR,1693929099
521,nguruka,-5.1092,31.0419,303.38,26,94,1.29,TZ,1693929099
522,zeribet el oued,34.6828,6.5111,311.23,24,7,3.41,DZ,1693929099
523,nyurba,63.2842,118.3319,276.71,91,100,3.6,RU,1693929099
524,dancu,46.7592,28.2089,297.11,39,37,7.17,MD,1693929100
525,ostersund,63.1792,14.6357,284.4,76,40,8.75,SE,1693929100
526,urengoy,65.9667,78.3667,283.21,70,92,1.79,RU,1693929100
527,tommot,58.9564,126.2925,279.8,72,69,1.47,RU,1693929100
528,novodvinsk,64.4165,40.8122,287.29,95,100,3.78,RU,1693929100
529,porto velho,-8.7619,-63.9039,308.18,34,56,3.09,BR,1693928870
530,hasaki,35.7333,140.8333,299.43,87,42,7.04,JP,1693929100
531,gevgelija,41.1392,22.5025,292.95,69,100,2.55,MK,1693929100
532,saint-francois,46.4154,3.9054,306.84,24,0,2.57,FR,1693929100
533,dombarovskiy,50.7587,59.5386,292.59,45,100,1.75,RU,1693929101
534,brezova pod bradlom,48.6635,17.539,297.36,51,67,1.2,SK,1693929101
535,bonthe,7.5264,-12.505,300.24,75,97,6.67,SL,1693929101
536,ambalangoda,6.2355,80.0538,299.25,86,100,4.61,LK,1693929101
537,pangody,65.85,74.4859,283.58,62,45,2.82,RU,1693929101
538,saldanha,-33.0117,17.9442,286.18,60,55,6.37,ZA,1693929101
539,amursk,50.2261,136.8994,286.65,86,98,1.43,RU,1693929102
540,brasilia de minas,-16.2064,-44.4333,306.68,28,3,2.76,BR,1693929102
541,murehwa,-17.6432,31.784,294.25,24,0,2.96,ZW,1693929102
542,mildura,-34.2,142.15,282.5,51,0,2.71,AU,1693929102
543,banikoara,11.2985,2.4386,303.26,60,73,1.08,BJ,1693929102
544,prieska,-29.6641,22.7474,285.71,26,82,7.49,ZA,1693929102
545,wewak,-3.5534,143.6268,299.71,83,26,2.58,PG,1693929102
546,letterkenny,54.95,-7.7333,298.11,69,71,4.62,IE,1693929103
547,timmins,48.4669,-81.3331,301.05,57,0,5.66,CA,1693929103
548,agat village,13.3886,144.6585,301.21,90,0,0.0,GU,1693929103
549,manokwari,-0.8667,134.0833,298.65,81,79,1.83,ID,1693929103
550,taiobeiras,-15.8078,-42.2331,303.78,31,0,3.31,BR,1693929103
551,kalevala,65.2,31.1667,285.24,66,72,3.09,RU,1693929103
552,paros,37.0833,25.15,300.25,60,40,5.14,GR,1693928851
553,banapur,19.7833,85.1833,300.37,86,93,0.77,IN,1693929103
554,manggar,-2.8833,108.2667,300.25,79,70,6.24,ID,1693929104
555,tomelilla,55.5429,13.9546,297.97,69,8,3.2,SE,1693929104
556,ouadda,8.0777,22.4007,295.93,91,83,1.95,CF,1693929104
557,paciran,-6.8767,112.3761,298.21,75,60,4.02,ID,1693929104
558,amga,60.8953,131.9608,279.9,77,90,1.63,RU,1693929104
559,porbandar,21.6422,69.6093,300.73,78,17,4.35,IN,1693929104
560,cotija de la paz,19.8167,-102.6833,294.88,74,58,0.26,MX,1693929104
561,bhimunipatnam,17.8833,83.4333,300.61,82,97,1.78,IN,1693929104
562,shalkar,47.8288,59.6258,297.2,29,100,4.34,KZ,1693929105
563,dwarka,22.2394,68.9678,300.73,79,75,4.39,IN,1693929105
564,bayanaul,50.7889,75.6956,282.54,80,84,1.47,KZ,1693929105
565,agadez,19.75,10.25,314.09,9,31,2.2,NE,1693929105
566,nova olimpia,-14.7972,-57.2881,315.17,17,86,0.69,BR,1693929105
567,huatabampo,26.8333,-109.6333,305.37,51,0,2.91,MX,1693928846
568,grande prairie,55.1667,-118.8027,280.25,87,100,2.06,CA,1693929099
