City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
83,papatowai,-46.5619,169.4708,16.08,57,79,0.93,NZ,1693957082
84,geneina,13.45,22.45,22.38,75,100,0.98,SD,1693957655
85,susuman,62.7833,148.1667,9.61,46,95,0.87,RU,1693957070
86,port alfred,-33.5906,26.891,10.1,74,13,2.24,ZA,1693957064
87,saint-pierre,-21.3393,55.4781,19.82,40,0,4.63,RE,1693957071
88,college,64.8569,-147.8028,15.04,76,100,3.6,US,1693957066
89,capitan bado,-23.2667,-55.5333,17.8,66,100,3.63,PY,1693957656
90,karratha,-20.7377,116.8463,20.86,58,44,0.58,AU,1693957092
91,at taj,24.2049,23.2857,26.66,22,0,2.23,LY,1693957111
92,santa maria,-29.6842,-53.8069,10.61,93,0,2.06,BR,1693957571
93,adana,36.985,35.2881,24.01,83,40,2.06,TR,1693957656
94,whitehorse,60.7161,-135.0538,17.23,51,75,1.54,CA,1693956900
95,nemuro,43.3236,145.575,16.94,98,100,5.81,JP,1693957109
96,afaahiti,-17.75,-149.2833,26.93,89,100,10.63,PF,1693957104
97,balykchy,42.4557,76.1861,11.12,65,1,0.15,KG,1693957656
98,key west,24.5557,-81.7826,31.0,68,100,4.63,US,1693957656
99,edinburgh of the seven seas,-37.0676,-12.3116,14.21,85,100,14.92,SH,1693957065
100,yuzhno-kurilsk,44.0306,145.8556,19.07,93,100,2.42,RU,1693957125
101,tremp,42.167,0.8949,22.04,60,41,1.69,ES,1693957657
102,qingdao,36.0986,120.3719,22.78,88,0,3.0,CN,1693957657
103,wailua homesteads,22.0669,-159.378,28.96,73,0,4.63,US,1693957071
104,mont-dore,-22.2833,166.5833,25.99,99,92,4.29,NC,1693957657
105,el granada,37.5027,-122.4694,29.94,73,75,9.26,US,1693957657
106,macau,22.2006,113.5461,30.48,84,40,1.54,MO,1693957595
107,blackmans bay,-43.0167,147.3167,12.07,66,97,3.64,AU,1693957061
108,coahuayana de hidalgo,18.7,-103.6583,29.02,81,94,2.75,MX,1693957658
109,fort bragg,35.139,-79.006,33.75,59,0,2.06,US,1693957658
110,uliastay,47.7417,96.8444,10.13,89,100,1.44,MN,1693957658
111,mana,5.6592,-53.7767,26.18,84,10,4.16,GF,1693957658
112,diego de almagro,-26.3667,-70.05,16.69,33,32,1.54,CL,1693957658
113,popondetta,-8.7537,148.2534,32.15,52,10,1.1,PG,1693957658
114,nha trang,12.25,109.1833,28.0,83,100,1.19,VN,1693957562
115,ariquemes,-9.9133,-63.0408,29.9,30,33,1.48,BR,1693957658
116,hilo,19.7297,-155.09,31.27,75,20,5.66,US,1693957065
117,gijang,35.2442,129.2139,25.85,79,66,6.94,KR,1693957659
118,plyeshchanitsy,54.4222,27.8331,14.43,92,71,3.18,BY,1693957659
119,hermanus,-34.4187,19.2345,7.11,74,26,6.36,ZA,1693957063
120,tralee,52.2704,-9.7026,16.18,92,60,4.17,IE,1693956965
121,rovaniemi,66.5,25.7167,6.67,87,0,2.06,FI,1693957369
122,dudinka,69.4058,86.1778,2.57,78,79,1.84,RU,1693957069
123,yellowknife,62.456,-114.3525,16.34,54,75,2.57,CA,1693957069
124,puerto ayora,-0.7393,-90.3518,24.19,90,45,2.24,EC,1693957069
125,st. john's,47.5649,-52.7093,17.93,97,100,1.03,CA,1693956857
126,brookings,44.3114,-96.7984,18.58,94,100,7.2,US,1693957659
127,jucas,-6.5253,-39.5275,28.94,34,24,2.02,BR,1693957660
128,gazojak,41.1875,61.4036,20.01,36,20,4.59,TM,1693957660
129,rio preto da eva,-2.6994,-59.6997,28.65,38,35,0.88,BR,1693957660
130,udomlya,57.8794,34.9925,13.5,90,70,3.95,RU,1693957660
131,george town,5.4112,100.3354,26.64,95,20,1.54,MY,1693957659
132,galle,6.0367,80.217,26.56,84,100,4.13,LK,1693957087
133,iqaluit,63.7506,-68.5145,3.85,80,75,4.63,CA,1693957069
134,pirapora,-17.345,-44.9419,27.97,45,57,1.05,BR,1693957660
135,gadzhiyevo,69.2551,33.3362,7.4,84,88,5.14,RU,1693957090
136,petropavlovsk-kamchatsky,53.0452,158.6483,12.33,71,0,1.0,RU,1693957076
137,horta,38.5333,-28.6333,22.23,78,68,1.79,PT,1693957113
138,acajutla,13.5928,-89.8275,27.78,79,95,0.62,SV,1693957661
139,sao jose da coroa grande,-8.8978,-35.1478,23.9,80,10,4.31,BR,1693957105
140,remire-montjoly,4.9167,-52.2667,27.02,78,0,1.54,GF,1693957078
141,newbiggin-by-the-sea,55.1853,-1.5147,16.66,96,100,1.54,GB,1693957661
142,vila velha,-20.3297,-40.2925,24.97,87,75,7.2,BR,1693957117
143,weno,7.4515,151.8468,28.97,84,100,2.57,FM,1693957095
144,siwa oasis,29.2041,25.5195,29.48,28,0,2.45,EG,1693957661
145,holualoa,19.6228,-155.9522,27.91,71,20,6.17,US,1693956818
146,mocksville,35.894,-80.5614,30.22,74,4,1.53,US,1693957661
147,garoowe,8.4054,48.4845,28.48,37,64,10.24,SO,1693957661
148,kandahar,31.0,65.75,20.8,18,0,1.92,AF,1693957661
149,tanda,26.55,82.65,25.6,87,96,2.68,IN,1693957662
150,bardai,11.65,7.2333,21.98,84,23,2.43,NG,1693957662
151,georgetown,5.4112,100.3354,26.64,97,20,1.54,MY,1693956937
152,east london,-33.0153,27.9116,13.89,57,26,8.98,ZA,1693957118
153,talnakh,69.4865,88.3972,2.34,77,28,0.05,RU,1693957074
154,miyako,39.6367,141.9525,22.64,96,100,1.81,JP,1693957662
155,quellon,-43.1167,-73.6167,9.14,93,100,3.6,CL,1693957097
156,happy valley-goose bay,53.3168,-60.3315,21.17,49,75,2.06,CA,1693957101
157,altay,47.8667,88.1167,10.03,56,26,1.78,CN,1693957116
158,tarko-sale,64.9225,77.785,6.67,70,80,1.34,RU,1693957662
159,saint-galmier,45.5833,4.3167,20.79,69,0,1.79,FR,1693957663
160,ust-nera,64.5667,143.2,8.58,57,86,1.69,RU,1693957073
161,kruisfontein,-34.0033,24.7314,8.21,74,23,4.57,ZA,1693957073
162,tambopata,-12.7333,-69.1833,25.94,83,20,0.0,PE,1693957663
163,goedereede,51.8175,3.9806,22.0,74,7,3.76,NL,1693957663
164,kolonia,50.9333,6.95,21.57,70,0,0.51,DE,1693957450
165,xai-xai,-25.0519,33.6442,21.76,87,6,7.24,MZ,1693957663
166,salalah,17.0151,54.0924,26.05,89,20,1.54,OM,1693957663
167,maintirano,-18.0667,44.0167,23.13,81,6,1.6,MG,1693957663
168,susice,49.2311,13.5202,14.68,82,9,1.51,CZ,1693957663
169,kingscliff,-28.2667,153.5667,24.95,50,55,4.12,AU,1693957664
170,vorgashor,67.5833,63.95,8.09,67,46,3.67,RU,1693957072
171,leo,11.1,-2.1,23.12,87,97,1.65,BF,1693957664
